time,memory,io_read_count,io_write_count,io_read,io_write,cpu_util_avg,cpu_util_min,cpu_util_max,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,cpu_util_6,cpu_util_7,gpu_util_avg,gpu_util_min,gpu_util_max,gpu_band_avg,gpu_band_min,gpu_band_max,gpu_mem_avg,gpu_mem_min,gpu_mem_max,gpu_power_avg,gpu_power_min,gpu_power_max,gpu_util_0,gpu_band_0,gpu_mem_0,gpu_power_0,cell_index
11781862.930159643,4.572425842285156,2461571.2070122478,900.8498465643671,257718.9592086938,544073.3583294647,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,99.0,99.0,99.0,0.0,0.0,0.0,76.521484375,76.521484375,76.521484375,595.332,595.332,595.332,99.0,0.0,76.521484375,595.332,5
11781863.9289382,4.572425842285156,2495192.734689194,903.10308858018,258363.57627709347,545434.2165849751,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,99.0,99.0,99.0,0.0,0.0,0.0,76.521484375,76.521484375,76.521484375,595.359,595.359,595.359,99.0,0.0,76.521484375,595.359,5
11781864.929865776,4.572429656982422,2517246.0656503793,906.1594691914623,257808.86296132137,544263.1551405673,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,99.0,99.0,99.0,0.0,0.0,0.0,76.521484375,76.521484375,76.521484375,598.311,598.311,598.311,99.0,0.0,76.521484375,598.311,5
11781865.930079002,4.572441101074219,2546469.025822753,906.8066449711415,257992.98910861425,544651.8658959634,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,100.0,100.0,100.0,0.0,0.0,0.0,76.521484375,76.521484375,76.521484375,682.91,682.91,682.91,100.0,0.0,76.521484375,682.91,5
11781866.929699868,4.57244873046875,2575419.428991358,907.344004934334,258145.87186912348,544974.6183903718,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,100.0,100.0,100.0,0.0,0.0,0.0,76.521484375,76.521484375,76.521484375,683.894,683.894,683.894,100.0,0.0,76.521484375,683.894,5
11781867.929284075,4.572467803955078,2602956.29019454,907.3772808392903,258155.33910255478,544994.6047720601,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,100.0,100.0,100.0,0.0,0.0,0.0,76.521484375,76.521484375,76.521484375,686.991,686.991,686.991,100.0,0.0,76.521484375,686.991,5
11781868.929757,4.572479248046875,2628062.1221351437,906.5712592402081,257926.02018127585,544510.4870493602,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,100.0,100.0,100.0,0.0,0.0,0.0,76.521484375,76.521484375,76.521484375,688.987,688.987,688.987,100.0,0.0,76.521484375,688.987,5
11781869.930506088,4.572479248046875,2654747.3633649554,906.321086691344,257854.84429826675,544360.2268518965,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,100.0,100.0,100.0,0.0,0.0,0.0,76.521484375,76.521484375,76.521484375,688.133,688.133,688.133,100.0,0.0,76.521484375,688.133,5
11781870.935262145,4.5724945068359375,2671419.5745363724,902.706675026122,256826.51827689164,542189.3163623268,12.475,12.475,12.475,12.475,12.475,12.475,12.475,12.475,12.475,12.475,12.475,99.0,99.0,99.0,0.0,0.0,0.0,76.521484375,76.521484375,76.521484375,654.287,654.287,654.287,99.0,0.0,76.521484375,654.287,5
11781871.92982813,4.572509765625,2726310.81595634,911.9555810048772,259457.89830997415,547744.4519877232,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,100.0,100.0,100.0,0.0,0.0,0.0,76.521484375,76.521484375,76.521484375,615.942,615.942,615.942,100.0,0.0,76.521484375,615.942,5
