time,memory,io_read_count,io_write_count,io_read,io_write,cpu_util_avg,cpu_util_min,cpu_util_max,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,cpu_util_6,cpu_util_7,gpu_util_avg,gpu_util_min,gpu_util_max,gpu_band_avg,gpu_band_min,gpu_band_max,gpu_mem_avg,gpu_mem_min,gpu_mem_max,gpu_power_avg,gpu_power_min,gpu_power_max,gpu_util_0,gpu_band_0,gpu_mem_0,gpu_power_0,cell_index
11775491.851962112,3.6432571411132812,87258986.90834473,197573.0197999981,2094999.6643657754,13003728.385457879,19.6875,19.6875,19.6875,19.6875,19.6875,19.6875,19.6875,19.6875,19.6875,19.6875,19.6875,54.0,54.0,54.0,0.0,0.0,0.0,5.95703125,5.95703125,5.95703125,243.582,243.582,243.582,54.0,0.0,5.95703125,243.582,5
11775492.850493873,3.643280029296875,87509803.33695446,198066.80948403073,2100235.6486280137,13036228.3033981,19.725,19.725,19.725,19.725,19.725,19.725,19.725,19.725,19.725,19.725,19.725,50.0,50.0,50.0,0.0,0.0,0.0,5.95703125,5.95703125,5.95703125,230.823,230.823,230.823,50.0,0.0,5.95703125,230.823,5
11775493.850706013,3.643280029296875,87395468.89190221,197741.05113800577,2096707.2037342493,13014327.135678602,20.4625,20.4625,20.4625,20.4625,20.4625,20.4625,20.4625,20.4625,20.4625,20.4625,20.4625,46.0,46.0,46.0,0.0,0.0,0.0,5.95703125,5.95703125,5.95703125,238.963,238.963,238.963,46.0,0.0,5.95703125,238.963,5
11775494.8520779,3.643280029296875,87326897.40127888,197519.02629829315,2094278.8868978112,12999254.49718993,19.5625,19.5625,19.5625,19.5625,19.5625,19.5625,19.5625,19.5625,19.5625,19.5625,19.5625,48.0,48.0,48.0,0.0,0.0,0.0,5.95703125,5.95703125,5.95703125,240.973,240.973,240.973,48.0,0.0,5.95703125,240.973,5
11775495.85117362,3.643280029296875,87561304.83426198,197976.0255286725,2099050.126591943,13028869.731072647,20.15,20.15,20.15,20.15,20.15,20.15,20.15,20.15,20.15,20.15,20.15,49.0,49.0,49.0,0.0,0.0,0.0,5.95703125,5.95703125,5.95703125,230.326,230.326,230.326,49.0,0.0,5.95703125,230.326,5
11775496.8510484,3.6432876586914062,87528517.32491736,197823.771501658,2097414.638356337,13018718.204485232,20.799999999999997,20.799999999999997,20.799999999999997,20.799999999999997,20.799999999999997,20.799999999999997,20.799999999999997,20.799999999999997,20.799999999999997,20.799999999999997,20.799999999999997,50.0,50.0,50.0,0.0,0.0,0.0,5.95703125,5.95703125,5.95703125,242.602,242.602,242.602,50.0,0.0,5.95703125,242.602,5
11775497.853412492,3.6432876586914062,87343760.35201026,197341.46670114493,2092205.8338148077,12986386.991920818,19.9375,19.9375,19.9375,19.9375,19.9375,19.9375,19.9375,19.9375,19.9375,19.9375,19.9375,48.0,48.0,48.0,0.0,0.0,0.0,5.95703125,5.95703125,5.95703125,248.135,248.135,248.135,48.0,0.0,5.95703125,248.135,5
11775498.85195672,3.643299102783203,87710629.7374757,198107.39933730822,2100209.4274818627,13036065.547924532,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,59.0,59.0,59.0,0.0,0.0,0.0,5.95703125,5.95703125,5.95703125,241.455,241.455,241.455,59.0,0.0,5.95703125,241.455,5
11775499.851519696,3.643299102783203,87653933.79546438,197906.48971123341,2098068.904614764,13022779.255597107,20.0125,20.0125,20.0125,20.0125,20.0125,20.0125,20.0125,20.0125,20.0125,20.0125,20.0125,48.0,48.0,48.0,0.0,0.0,0.0,5.95703125,5.95703125,5.95703125,228.796,228.796,228.796,48.0,0.0,5.95703125,228.796,5
11775500.8532518,3.6433067321777344,87496764.54556522,197485.9339174093,2093525.7965847238,12998668.959653977,19.95,19.95,19.95,19.95,19.95,19.95,19.95,19.95,19.95,19.95,19.95,49.0,49.0,49.0,0.0,0.0,0.0,5.95703125,5.95703125,5.95703125,235.387,235.387,235.387,49.0,0.0,5.95703125,235.387,5
